location,area,time,position,substrate,date,season,description,code,quantity,weight,
Aubonne,268,150,2,4,10.09.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,3,0.009,
Aubonne,268,150,2,4,10.09.2022,3,Morceau de textile de moins de 5 cm,G145,2,0.0052,
Aubonne,268,150,2,4,10.09.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,52,0.208,
Aubonne,268,150,2,4,10.09.2022,3,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,1,0.000021,
Aubonne,268,150,2,4,10.09.2022,3,Sachet plastique,G2,1,0.0002,
Aubonne,268,150,2,4,10.09.2022,3,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,1,1.88679245283019E-06,
Aubonne,268,150,2,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,5,0.004,
Aubonne,268,150,2,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,2,0.008,
Aubonne,268,150,2,4,10.09.2022,3,Touillette/Batonnet en plastique,G34,4,0.0006,
Baby plage,384,200,2,1,02.09.2022,3,Aluminium de moins de 50 cm,G177,6,0.81,
Baby plage,384,200,2,1,02.09.2022,3,Anneau plastique bouteille,G24,1,0.0001,
Baby plage,384,200,2,1,02.09.2022,3,Bande de cerclage en métal,G191,6,3.9,
Baby plage,384,200,2,1,02.09.2022,3,Bande de cerclage en plastique,G66,4,0.024,
Baby plage,384,200,2,1,02.09.2022,3,Bande élastique,G131,4,0.00112,
Baby plage,384,200,2,1,02.09.2022,3,Bouchon/capuchon PET,G21,2,0.0035,
Baby plage,384,200,2,1,02.09.2022,3,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Baby plage,384,200,2,1,02.09.2022,3,Cellophane/film alimentaire plastique,G114,5,0.0105,
Baby plage,384,200,2,1,02.09.2022,3,Chiffon/Pâte ,G145,2,0.112,
Baby plage,384,200,2,1,02.09.2022,3,Corde de moins de 30 cm,G49,2,0.3,
Baby plage,384,200,2,1,02.09.2022,3,Coton-tige,G95,2,0.00036,
Baby plage,384,200,2,1,02.09.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,36,0.021,
Baby plage,384,200,2,1,02.09.2022,3,Emballage alimentaire en mousse,G10,1,0.027,
Baby plage,384,200,2,1,02.09.2022,3,Emballage/papier alimentaire en aluminium,G177,2,0.006,
Baby plage,384,200,2,1,02.09.2022,3,Ficelle de moins de 1cm de diamètre,G50,10,0.04,
Baby plage,384,200,2,1,02.09.2022,3,Jouet en plastique,G32,5,0.5,
Baby plage,384,200,2,1,02.09.2022,3,Mégot de cigarette,G27,140,0.0308,
Baby plage,384,200,2,1,02.09.2022,3,Morceau de caoutchouc moins de 5cm,G134,1,0.002,
Baby plage,384,200,2,1,02.09.2022,3,Morceau de papier de moins de 5cm,G156,14,0.014,
Baby plage,384,200,2,1,02.09.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",48,0.0144,
Baby plage,384,200,2,1,02.09.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,8,0.024,
Baby plage,384,200,2,1,02.09.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,17,0.068,
Baby plage,384,200,2,1,02.09.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,36,0.000756,
Baby plage,384,200,2,1,02.09.2022,3,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,13,0.000273,
Baby plage,384,200,2,1,02.09.2022,3,Paille pour boisson,G35,1,0.001,
Baby plage,384,200,2,1,02.09.2022,3,Pansement/Sparadrap/Bande,G211,3,0.0006,
Baby plage,384,200,2,1,02.09.2022,3,Pellets/Nurdles industriels,G112,83,0.002075,
Baby plage,384,200,2,1,02.09.2022,3,Rondelle de coton,G145,1,0.0002,
Baby plage,384,200,2,1,02.09.2022,3,Touillette/Batonnet en bois,G165,3,0.0005,
Baby plage,384,200,2,1,02.09.2022,3,Tuyau plastique/PVC de moins de 30 cm,"G79, G78",4,0.4,
Clarens,273,125,2,2,30.07.2022,3,Anneau plastique bouteille,G24,1,0.0001,
Clarens,273,125,2,2,30.07.2022,3,Bande de cerclage en plastique,G66,2,0.012,
Clarens,273,125,2,2,30.07.2022,3,Bande élastique,G131,3,0.00084,
Clarens,273,125,2,2,30.07.2022,3,Bâtonnet de glace en bois,G165,10,0.02,
Clarens,273,125,2,2,30.07.2022,3,Bâtonnet de sucette en plastique,G31,5,0.0009,
Clarens,273,125,2,2,30.07.2022,3,Bouchon en liège,G159,1,0.002,
Clarens,273,125,2,2,30.07.2022,3,Capsule/capuchon de bouteille en aluminium,G175,3,0.0054,
Clarens,273,125,2,2,30.07.2022,3,Carrelage,G216,2,0.4,
Clarens,273,125,2,2,30.07.2022,3,Cartouche/munition/balle/douille de chasse en plastique,G70,1,0.0031,
Clarens,273,125,2,2,30.07.2022,3,Chiffon/Pâte ,G145,1,0.056,
Clarens,273,125,2,2,30.07.2022,3,Coton-tige,G95,7,0.00126,
Clarens,273,125,2,2,30.07.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,30,0.0175,
Clarens,273,125,2,2,30.07.2022,3,Emballage boîte en carton,G148,6,0.45,
Clarens,273,125,2,2,30.07.2022,3,Emballage/papier alimentaire en aluminium,G177,6,0.018,
Clarens,273,125,2,2,30.07.2022,3,Éponge,G73,7,0.14,
Clarens,273,125,2,2,30.07.2022,3,Ficelle de moins de 1cm de diamètre,G50,6,0.024,
Clarens,273,125,2,2,30.07.2022,3,Gant en latex,G39,1,0.002,
Clarens,273,125,2,2,30.07.2022,3,Grille en plastique STEP,G932,1,0.00107,
Clarens,273,125,2,2,30.07.2022,3,Languette de conserve/canette,G178,1,0.0003,
Clarens,273,125,2,2,30.07.2022,3,Mégot de cigarette,G27,256,0.05632,
Clarens,273,125,2,2,30.07.2022,3,Morceau de céramique de moins de 5cm,G210,6,0.03,
Clarens,273,125,2,2,30.07.2022,3,Morceau de filet de pêche de plus de 50 cm,G54,1,0.1,
Clarens,273,125,2,2,30.07.2022,3,Morceau de métal de moins de 5cm,G198,1,0.006,
Clarens,273,125,2,2,30.07.2022,3,Morceau de métal entre 5 et 30cm,G198,3,0.3,
Clarens,273,125,2,2,30.07.2022,3,Morceau de papier de moins de 5cm,G156,8,0.008,
Clarens,273,125,2,2,30.07.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",95,0.0285,
Clarens,273,125,2,2,30.07.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,2,0.006,
Clarens,273,125,2,2,30.07.2022,3,Morceau de textile de moins de 5 cm,G145,1,0.0026,
Clarens,273,125,2,2,30.07.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,30,0.12,
Clarens,273,125,2,2,30.07.2022,3,Mousse de rembourage,G74,24,0.0192,
Cully,52,25,2,3,07.08.2022,3,Capsule/capuchon de bouteille en aluminium,G175,5,0.009,
Cully,52,25,2,3,07.08.2022,3,Couvercle en plastique non-identifié,G23,2,0.014,
Cully,52,25,2,3,07.08.2022,3,Élastique pour les cheveux,G131,1,0.001,
Cully,52,25,2,3,07.08.2022,3,Ficelle de moins de 1cm de diamètre,G50,1,0.004,
Cully,52,25,2,3,07.08.2022,3,Filaments de plastique de moins de 5 mm,G113,1,0.00002,
Cully,52,25,2,3,07.08.2022,3,Mégot de cigarette,G27,10,0.0022,
Cully,52,25,2,3,07.08.2022,3,Morceau de caoutchouc moins de 5cm,G134,2,0.004,
Cully,52,25,2,3,07.08.2022,3,Morceau de céramique de moins de 5cm,G210,1,0.005,
Cully,52,25,2,3,07.08.2022,3,Morceau de papier de moins de 5cm,G156,10,0.01,
Cully,52,25,2,3,07.08.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",2,0.0006,
Cully,52,25,2,3,07.08.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,1,0.000021,
Gland,22,8,2,2,06.09.2022,3,Cable/fil électrique,G216,1,0.002,
Gland,22,8,2,2,06.09.2022,3,Grille en plastique STEP,G932,1,0.00107,
Gland,22,8,2,2,06.09.2022,3,Mégot de cigarette,G27,3,0.00066,
Gland,22,8,2,2,06.09.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",12,0.0036,
Gland,22,8,2,2,06.09.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,16,0.064,
Gland,22,8,2,2,06.09.2022,3,Pellets/Nurdles industriels,G112,2,0.00005,
Gland,22,8,2,2,06.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,8,0.0064,
Grangettes,260,130,2,1,18.07.2022,3,Baguette en plastique,G124,48,0.096,
Grangettes,260,130,2,1,18.07.2022,3,Briquet,G26,1,0.012,
Grangettes,260,130,2,1,18.07.2022,3,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Grangettes,260,130,2,1,18.07.2022,3,Cartouche/munition/balle/douille de chasse en métal,G197,6,0.12,
Grangettes,260,130,2,1,18.07.2022,3,Coton-tige,G95,45,0.0081,
Grangettes,260,130,2,1,18.07.2022,3,Couteau en plastique,G34,2,0.016,
Grangettes,260,130,2,1,18.07.2022,3,Couvercle/capuchon/bouchon plastique PET,G24,31,0.124,
Grangettes,260,130,2,1,18.07.2022,3,Élastique pour les cheveux,G131,3,0.003,
Grangettes,260,130,2,1,18.07.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,21,0.0122,
Grangettes,260,130,2,1,18.07.2022,3,Emballage/papier alimentaire en aluminium,G177,1,0.003,
Grangettes,260,130,2,1,18.07.2022,3,Fer entre 50 cm et 1.5 m,G199,1,0.8,
Grangettes,260,130,2,1,18.07.2022,3,Feuille de papier,G157,8,0.04,
Grangettes,260,130,2,1,18.07.2022,3,Grille en plastique STEP,G932,6,0.00642,
Grangettes,260,130,2,1,18.07.2022,3,Jouet en plastique,G32,2,0.2,
Grangettes,260,130,2,1,18.07.2022,3,Languette de conserve/canette,G178,4,0.0012,
Grangettes,260,130,2,1,18.07.2022,3,Mégot de cigarette,G27,59,0.01298,
Grangettes,260,130,2,1,18.07.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",367,0.1101,
Grangettes,260,130,2,1,18.07.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,81,0.243,
Grangettes,260,130,2,1,18.07.2022,3,Morceau de textile de moins de 5 cm,G145,10,0.026,
Grangettes,260,130,2,1,18.07.2022,3,Morceau de textile entre 5 et 30cm,G145,14,1.512,
Grangettes,260,130,2,1,18.07.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,26,0.104,
Grangettes,260,130,2,1,18.07.2022,3,Mousse de rembourage,G74,31,0.0248,
Grangettes,260,130,2,1,18.07.2022,3,Paille pour boisson,G35,4,0.004,
Grangettes,260,130,2,1,18.07.2022,3,Pansement/Sparadrap/Bande,G211,3,0.0006,
Grangettes,260,130,2,1,18.07.2022,3,Plaquette de médicament,G100,1,0.001,
Grangettes,260,130,2,1,18.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,66,0.0528,
Grangettes,260,130,2,1,18.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Grangettes,260,130,2,1,18.07.2022,3,Serviette/lingette hygiènique,G97,1,0.001,
Grangettes,260,130,2,1,18.07.2022,3,Serviette/mouchoir en papier,G158,1,0.002,
Grangettes,260,130,2,1,18.07.2022,3,Tendeur sendow/élastique,G216,1,0.092,
Lugrin,159,80,2,4,02.07.2022,3,Aluminium de moins de 50 cm,G177,2,0.27,
Lugrin,159,80,2,4,02.07.2022,3,Anneau plastique bouteille,G24,4,0.0004,
Lugrin,159,80,2,4,02.07.2022,3,Bande de cerclage en plastique,G66,1,0.006,
Lugrin,159,80,2,4,02.07.2022,3,Bâtonnet de sucette en plastique,G31,1,0.00018,
Lugrin,159,80,2,4,02.07.2022,3,Bouchon à vis,G182,1,0.001,
Lugrin,159,80,2,4,02.07.2022,3,Bouchon/capuchon PET,G21,6,0.0105,
Lugrin,159,80,2,4,02.07.2022,3,Cable/fil électrique,G216,3,0.006,
Lugrin,159,80,2,4,02.07.2022,3,Capsule/capuchon de bouteille en aluminium,G175,13,0.0234,
Lugrin,159,80,2,4,02.07.2022,3,Cartouche/munition/balle/douille de chasse en plastique,G70,3,0.0093,
Lugrin,159,80,2,4,02.07.2022,3,Cellophane/film alimentaire plastique,G114,2,0.0042,
Lugrin,159,80,2,4,02.07.2022,3,Collerette pour cannette,G178,1,0.0098,
Lugrin,159,80,2,4,02.07.2022,3,Coton-tige,G95,8,0.00144,
Lugrin,159,80,2,4,02.07.2022,3,Couvercle en plastique non-identifié,G23,2,0.014,
Lugrin,159,80,2,4,02.07.2022,3,Couvercle/capuchon aluminium/fer blanc,G178,1,0.003,
Lugrin,159,80,2,4,02.07.2022,3,Élastique pour les cheveux,G131,3,0.003,
Lugrin,159,80,2,4,02.07.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,21,0.0122,
Lugrin,159,80,2,4,02.07.2022,3,Emballage industriel,G67,2,0.2,
Lugrin,159,80,2,4,02.07.2022,3,Emballage/papier alimentaire en aluminium,G177,1,0.003,
Lugrin,159,80,2,4,02.07.2022,3,Etiquette/Code barre,G922,3,0.0075,
Lugrin,159,80,2,4,02.07.2022,3,Fer de moins de 50 cm,G198,8,3.2,
Lugrin,159,80,2,4,02.07.2022,3,Ficelle de moins de 1cm de diamètre,G50,2,0.008,
Lugrin,159,80,2,4,02.07.2022,3,Fil de fer,G191,4,0.02,
Lugrin,159,80,2,4,02.07.2022,3,Grille en plastique STEP,G932,1,0.00107,
Lugrin,159,80,2,4,02.07.2022,3,Inox de moins de 50 cm,G198,1,0.4,
Lugrin,159,80,2,4,02.07.2022,3,Jouet en bois,G171,1,1,
Lugrin,159,80,2,4,02.07.2022,3,Languette de conserve/canette,G178,1,0.0003,
Lugrin,159,80,2,4,02.07.2022,3,Mégot de cigarette,G27,69,0.01518,
Lugrin,159,80,2,4,02.07.2022,3,Morceau de caoutchouc moins de 5cm,G134,2,0.004,
Lugrin,159,80,2,4,02.07.2022,3,Morceau de céramique de moins de 5cm,G210,75,0.375,
Lugrin,159,80,2,4,02.07.2022,3,Morceau de céramique entre 5 et 30cm,G210,44,4.4,
Lugrin,159,80,2,4,02.07.2022,3,Morceau de papier de moins de 5cm,G156,10,0.01,
Lugrin,159,80,2,4,02.07.2022,3,Morceau de papier entre 5 et 30cm,G156,1,0.002,
Lugrin,159,80,2,4,02.07.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",13,0.0039,
Lugrin,159,80,2,4,02.07.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,9,0.027,
Lugrin,159,80,2,4,02.07.2022,3,Morceau de textile entre 5 et 30cm,G145,1,0.108,
Lugrin,159,80,2,4,02.07.2022,3,Morceau de verre entre 5 et 30cm,G210,83,0.83,
Lugrin,159,80,2,4,02.07.2022,3,Paille pour boisson,G35,1,0.001,
Lugrin,159,80,2,4,02.07.2022,3,Pansement/Sparadrap/Bande,G211,4,0.0008,
Lugrin,159,80,2,4,02.07.2022,3,Sac à ordure/à poubelle en plastique,G2,1,0.043,
Lugrin,159,80,2,4,02.07.2022,3,Sac plastique,G2,1,0.02,
Lugrin,159,80,2,4,02.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,21,0.0168,sur 30 objets
Lugrin,159,80,2,4,02.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,5,0.02,
Pichette,231,120,2,3,14.09.2022,3,Aluminium de moins de 50 cm,G177,1,0.135,
Pichette,231,120,2,3,14.09.2022,3,Couvercle en plastique non-identifié,G23,2,0.014,
Pichette,231,120,2,3,14.09.2022,3,Élastique pour les cheveux,G131,1,0.001,
Pichette,231,120,2,3,14.09.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,3,0.0017,
Pichette,231,120,2,3,14.09.2022,3,Filaments de plastique de moins de 5 mm,G113,2,0.00004,
Pichette,231,120,2,3,14.09.2022,3,Mégot de cigarette,G27,2,0.00044,
Pichette,231,120,2,3,14.09.2022,3,Morceau de céramique de moins de 5cm,G210,1,0.005,
Pichette,231,120,2,3,14.09.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",4,0.0012,
Port choiseul,444,220,2,3,03.09.2022,3,Coton-tige,G95,8,0.00144,
Port choiseul,444,220,2,3,03.09.2022,3,Couvercle/capuchon/bouchon plastique PET,G24,9,0.036,
Port choiseul,444,220,2,3,03.09.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,8,0.0047,
Port choiseul,444,220,2,3,03.09.2022,3,Film plastique non-alimentaire de moins de 5 mm,G114,1,0.000003,
Port choiseul,444,220,2,3,03.09.2022,3,Gobelet plastique jetable,G33,1,0.0025,
Port choiseul,444,220,2,3,03.09.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",31,0.0093,
Port choiseul,444,220,2,3,03.09.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,9,0.027,
Port choiseul,444,220,2,3,03.09.2022,3,Mousse de rembourage,G74,8,0.0064,
Port choiseul,444,220,2,3,03.09.2022,3,Paille pour boisson,G35,4,0.004,
Port choiseul,444,220,2,3,03.09.2022,3,Pellets/Nurdles industriels,G112,2,0.00005,
Port choiseul,444,220,2,3,03.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Préverenges,961,490,2,,8/13/2022,3,Aluminium de moins de 50 cm,G177,8,1.08,
Préverenges,961,490,2,,8/13/2022,3,Baguette en bois,G165,1,0.002,
Préverenges,961,490,2,,8/13/2022,3,Ballon de baudruche,G125,2,0.0016,
Préverenges,961,490,2,,8/13/2022,3,Bande élastique,G131,1,0.00028,
Préverenges,961,490,2,,8/13/2022,3,Bâtonnet de glace en bois,G165,7,0.014,
Préverenges,961,490,2,,8/13/2022,3,Bâtonnet de sucette en plastique,G31,2,0.00036,
Préverenges,961,490,2,,8/13/2022,3,Bouchon/capuchon PET,G21,3,0.00525,
Préverenges,961,490,2,,8/13/2022,3,Briquet,G26,1,0.012,
Préverenges,961,490,2,,8/13/2022,3,Capsule/capuchon de bouteille en aluminium,G175,3,0.0054,
Préverenges,961,490,2,,8/13/2022,3,Coton-tige,G95,3,0.00054,
Préverenges,961,490,2,,8/13/2022,3,Couvercle/capuchon aluminium/fer blanc,G178,2,0.006,
Préverenges,961,490,2,,8/13/2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,21,0.0122,
Préverenges,961,490,2,,8/13/2022,3,Emballage boîte en carton,G148,1,0.075,
Préverenges,961,490,2,,8/13/2022,3,Ficelle de moins de 1cm de diamètre,G50,19,0.076,
Préverenges,961,490,2,,8/13/2022,3,Fil de fer,G191,1,0.005,
Préverenges,961,490,2,,8/13/2022,3,Jouet en plastique,G32,1,0.1,
Préverenges,961,490,2,,8/13/2022,3,Liège,G159,1,0.002,
Préverenges,961,490,2,,8/13/2022,3,Mégot de cigarette,G27,229,0.05038,
Préverenges,961,490,2,,8/13/2022,3,Morceau de papier entre 5 et 30cm,G156,63,0.126,
Préverenges,961,490,2,,8/13/2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",232,0.0696,
Préverenges,961,490,2,,8/13/2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,18,0.054,
Préverenges,961,490,2,,8/13/2022,3,Mousse de rembourage,G74,2,0.0016,
Préverenges,961,490,2,,8/13/2022,3,Pansement/Sparadrap/Bande,G211,4,0.0008,
Préverenges,961,490,2,,8/13/2022,3,Pellets/Nurdles industriels,G112,67,0.001675,
Préverenges,961,490,2,,8/13/2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,9,0.0072,
Saint-Distille,259,100,2,4,10.09.2022,3,Aluminium de moins de 50 cm,G177,2,0.27,
Saint-Distille,259,100,2,4,10.09.2022,3,Anneau plastique bouteille,G24,5,0.0005,
Saint-Distille,259,100,2,4,10.09.2022,3,Ballon de baudruche,G125,1,0.0008,
Saint-Distille,259,100,2,4,10.09.2022,3,Bande de cerclage en plastique,G66,2,0.012,
Saint-Distille,259,100,2,4,10.09.2022,3,Bande élastique,G131,4,0.00112,
Saint-Distille,259,100,2,4,10.09.2022,3,Bâtonnet de glace en bois,G165,3,0.006,
Saint-Distille,259,100,2,4,10.09.2022,3,Bâtonnet de sucette en plastique,G31,2,0.00036,
Saint-Distille,259,100,2,4,10.09.2022,3,Bouchon en liège,G159,1,0.002,
Saint-Distille,259,100,2,4,10.09.2022,3,Bouchon/capuchon PET,G21,2,0.0035,
Saint-Distille,259,100,2,4,10.09.2022,3,Cable/fil électrique,G216,4,0.008,
Saint-Distille,259,100,2,4,10.09.2022,3,Canette de 0.33 l,G175,1,0.015,
Saint-Distille,259,100,2,4,10.09.2022,3,Canette de 0.50 l,G175,1,0.033,
Saint-Distille,259,100,2,4,10.09.2022,3,Capsule/capuchon de bouteille en aluminium,G175,2,0.0036,
Saint-Distille,259,100,2,4,10.09.2022,3,Carrelage,G216,3,0.6,
Saint-Distille,259,100,2,4,10.09.2022,3,Cartouche/munition/balle/douille de chasse en plastique,G70,4,0.0124,
Saint-Distille,259,100,2,4,10.09.2022,3,Chewing-gum,G134,1,0.002,
Saint-Distille,259,100,2,4,10.09.2022,3,Coton-tige,G95,22,0.00396,
Saint-Distille,259,100,2,4,10.09.2022,3,Couvercle en plastique non-identifié,G23,7,0.049,
Saint-Distille,259,100,2,4,10.09.2022,3,Couvercle/capuchon aluminium/fer blanc,G178,13,0.039,
Saint-Distille,259,100,2,4,10.09.2022,3,Élastique pour les cheveux,G131,4,0.004,
Saint-Distille,259,100,2,4,10.09.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,47,0.0274,
Saint-Distille,259,100,2,4,10.09.2022,3,Emballage industriel,G67,35,3.5,
Saint-Distille,259,100,2,4,10.09.2022,3,Emballage/papier alimentaire en aluminium,G177,8,0.024,
Saint-Distille,259,100,2,4,10.09.2022,3,Etiquette/Code barre,G922,2,0.005,
Saint-Distille,259,100,2,4,10.09.2022,3,Grille en plastique STEP,G932,5,0.00535,
Saint-Distille,259,100,2,4,10.09.2022,3,Jouet en plastique,G32,4,0.4,
Saint-Distille,259,100,2,4,10.09.2022,3,Languette de conserve/canette,G178,4,0.0012,
Saint-Distille,259,100,2,4,10.09.2022,3,Mégot de cigarette,G27,80,0.0176,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de caoutchouc moins de 5cm,G134,2,0.004,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de filet de pêche de plus de 50 cm,G54,1,0.1,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de métal de moins de 5cm,G198,2,0.012,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de métal entre 5 et 30cm,G198,1,0.1,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de papier de moins de 5cm,G156,3,0.003,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de papier entre 5 et 30cm,G156,3,0.006,
Saint-Distille,259,100,2,4,10.09.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",123,0.0369,
Saint-Distille,259,100,2,4,10.09.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,82,0.246,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de textile de moins de 5 cm,G145,20,0.052,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de textile entre 5 et 30cm,G145,6,0.648,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,26,0.104,
Saint-Distille,259,100,2,4,10.09.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,10,0.00021,
Saint-Distille,259,100,2,4,10.09.2022,3,Mousse de rembourage,G74,13,0.0104,
Saint-Distille,259,100,2,4,10.09.2022,3,Paille pour boisson,G35,10,0.01,
Saint-Distille,259,100,2,4,10.09.2022,3,Pansement/Sparadrap/Bande,G211,2,0.0004,
Saint-Distille,259,100,2,4,10.09.2022,3,Pince-à-linge en bois,G171,1,0.005,
Saint-Distille,259,100,2,4,10.09.2022,3,Pot de fleur en plastique,G90,1,0.05,
Saint-Distille,259,100,2,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,15,0.012,
Saint-Distille,259,100,2,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,18,0.072,
Saint-Distille,259,100,2,4,10.09.2022,3,Serflex/Colson/Attache de chantier,G89,3,0.003,
Saint-Distille,259,100,2,4,10.09.2022,3,Seringue en plastique,G211,1,0.005,
Savonnière,325,160,2,2,06.08.2022,3,Ballon de baudruche,G125,6,0.0048,
Savonnière,325,160,2,2,06.08.2022,3,Bande de cerclage en plastique,G66,9,0.054,
Savonnière,325,160,2,2,06.08.2022,3,Bande élastique,G131,8,0.00224,
Savonnière,325,160,2,2,06.08.2022,3,Bâtonnet de glace en bois,G165,5,0.01,
Savonnière,325,160,2,2,06.08.2022,3,Bâtonnet de sucette en plastique,G31,2,0.00036,
Savonnière,325,160,2,2,06.08.2022,3,Bouchon en liège,G159,2,0.004,
Savonnière,325,160,2,2,06.08.2022,3,Bouchon/capuchon PET,G21,1,0.00175,
Savonnière,325,160,2,2,06.08.2022,3,Cable/fil électrique,G216,1,0.002,
Savonnière,325,160,2,2,06.08.2022,3,Capsule/capuchon de bouteille en aluminium,G175,6,0.0108,
Savonnière,325,160,2,2,06.08.2022,3,Cartouche/munition/balle/douille de chasse en métal,G197,1,0.02,
Savonnière,325,160,2,2,06.08.2022,3,Coton-tige,G95,5,0.0009,
Savonnière,325,160,2,2,06.08.2022,3,Élastique pour les cheveux,G131,6,0.006,
Savonnière,325,160,2,2,06.08.2022,3,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,27,0.0157,
Savonnière,325,160,2,2,06.08.2022,3,Ficelle de moins de 1cm de diamètre,G50,2,0.008,
Savonnière,325,160,2,2,06.08.2022,3,Gobelet plastique jetable,G33,1,0.0025,
Savonnière,325,160,2,2,06.08.2022,3,Mégot de cigarette,G27,80,0.0176,
Savonnière,325,160,2,2,06.08.2022,3,Morceau de céramique de moins de 5cm,G210,5,0.025,
Savonnière,325,160,2,2,06.08.2022,3,Morceau de métal de moins de 5cm,G198,2,0.012,
Savonnière,325,160,2,2,06.08.2022,3,Morceau de papier de moins de 5cm,G156,13,0.013,
Savonnière,325,160,2,2,06.08.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",16,0.0048,
Savonnière,325,160,2,2,06.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",G79,16,0.048,
Savonnière,325,160,2,2,06.08.2022,3,Morceau de verre/bouteille de moins de 5cm,G200,90,0.36,
Savonnière,325,160,2,2,06.08.2022,3,Pansement/Sparadrap/Bande,G211,10,0.002,
Savonnière,325,160,2,2,06.08.2022,3,Touillette/Batonnet en bois,G165,3,0.0005,
Savonnière,325,160,2,2,06.08.2022,3,Verre en bois/bambou,G171,1,0.052,
Tolochenaz,75,40,2,2,21.08.2022,3,Bouteille/Emballage de cosmétique,G12,1,0.032,
Tolochenaz,75,40,2,2,21.08.2022,3,Cellophane/film alimentaire plastique,G114,5,0.0105,
Tolochenaz,75,40,2,2,21.08.2022,3,Cuillère métal,G181,1,0.04,
Tolochenaz,75,40,2,2,21.08.2022,3,Morceau de céramique de moins de 5cm,G210,1,0.005,
Tolochenaz,75,40,2,2,21.08.2022,3,"Morceau de plastique de moins de 2,5cm","G78, G79",2,0.0006,
