Lieu;Aire;Temps;Position;Substrat;Date;Saison;Objet;Code;OPSAR;UNEP;Quantité;Poids;;;
Rolle;937;475;2;1;01.05.2022;2;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;12;0,0096;0,01280683;0,8;0,8
Rolle;815;415;2;1;06.11.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;5;0,004;0,006134969;0,8;
Rolle;815;415;2;1;15.01.2022;1;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;4;0,016;0,004907975;4;4
Rolle;937;475;2;1;01.05.2022;2;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;4;0,016;0,004268943;4;4
Rolle;815;415;2;1;06.11.2022;4;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;5;0,02;0,006134969;4;
Rolle;815;415;2;1;06.11.2022;4;Fibre plastique béton projeté;G89;;;2;0,0000532;0,002453988;0,0266;
Rolle;815;415;2;1;06.11.2022;4;Déchet de construction/chantier en plastique;G89;;;3;1,5;0,003680982;500;
Rolle;815;415;2;1;15.01.2022;1;Élastique pour les cheveux;G905;;RB06;1;0,001;0,001226994;1;
Rolle;815;415;2;1;06.11.2022;4;Élastique pour les cheveux;G905;;RB06;1;0,001;0,001226994;1;
Rolle;815;415;2;1;06.11.2022;4;Etiquette/Code barre;G922;;;2;0,005;0,002453988;2,5;
Rolle;815;415;2;1;06.11.2022;4;Chewing-gum;G926;53;RB08;1;0,002;0,001226994;2;
Rolle;815;415;2;1;15.01.2022;1;Coton-tige;G95;98;OT02;15;0,0027;0,018404908;0,18;0,18
Saint-Disdille;259;100;2;4;10.09.2022;3;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;10;0,00021;0,038610039;0,021;
Saint-Disdille;259;100;2;4;22.10.2022;4;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;4;0,000084;0,015444015;0,021;0,021
Saint-Disdille;75;30;1;4;10.09.2022;3;Pellets/Nurdles industriels;G112;;PL23;1;0,000025;0,013333333;0,025;
Saint-Disdille;75;30;1;4;23.04.2022;2;Filaments de plastique de moins de 5 mm;G113;;;4;0,00008;0,053333333;0,02;
Saint-Disdille;75;30;1;4;22.10.2022;4;Filaments de plastique de moins de 5 mm;G113;;;2;0,00004;0,026666667;0,02;
Saint-Disdille;259;100;2;4;22.10.2022;4;Filaments de plastique de moins de 5 mm;G113;;;5;0,0001;0,019305019;0,02;
Saint-Disdille;75;30;1;4;29.01.2022;1;Bouteille/Emballage de cosmétique;G12;7;PL02;4;0,128;0,053333333;32;
Saint-Disdille;259;100;2;4;23.04.2022;2;Ballon de baudruche;G125;49;RB01;2;0,0016;0,007722008;0,8;0,8
Saint-Disdille;259;100;2;4;10.09.2022;3;Ballon de baudruche;G125;49;RB01;1;0,0008;0,003861004;0,8;0,8
Saint-Disdille;259;100;2;4;29.01.2022;1;Bande élastique;G131;;;3;0,00084;0,011583012;0,28;0,28
Saint-Disdille;259;100;2;4;10.09.2022;3;Bande élastique;G131;;;4;0,00112;0,015444015;0,28;0,28
Saint-Disdille;75;30;1;4;22.10.2022;4;Ligne de pêche;G132;;;1;0,0002;0,013333333;0,2;
Saint-Disdille;259;100;2;4;22.10.2022;4;Ligne de pêche;G132;;;2;0,0004;0,007722008;0,2;
Saint-Disdille;259;100;2;4;29.01.2022;1;Morceau de caoutchouc entre 5 et 30cm;G134;53;RB08;1;0,01;0,003861004;10;
Saint-Disdille;259;100;2;4;29.01.2022;1;Morceau de caoutchouc moins de 5cm;G134;53;RB08;1;0,002;0,003861004;2;
Saint-Disdille;75;30;1;4;29.01.2022;1;Morceau de caoutchouc moins de 5cm;G134;53;RB08;2;0,004;0,026666667;2;
Saint-Disdille;259;100;2;4;23.04.2022;2;Morceau de caoutchouc moins de 5cm;G134;53;RB08;1;0,002;0,003861004;2;
Saint-Disdille;75;30;1;4;10.09.2022;3;Morceau de caoutchouc moins de 5cm;G134;53;RB08;1;0,002;0,013333333;2;
Saint-Disdille;259;100;2;4;10.09.2022;3;Morceau de caoutchouc moins de 5cm;G134;53;RB08;2;0,004;0,007722008;2;
Saint-Disdille;259;100;2;4;22.10.2022;4;Morceau de caoutchouc moins de 5cm;G134;53;RB08;4;0,008;0,015444015;2;
Saint-Disdille;75;30;1;4;10.09.2022;3;Chausette;G135;;CL01;2;0,03;0,026666667;15;
Saint-Disdille;259;100;2;4;23.04.2022;2;Morceau de textile de moins de 5 cm;G145;59;CL06;2;0,0052;0,007722008;2,6;
Saint-Disdille;259;100;2;4;10.09.2022;3;Morceau de textile de moins de 5 cm;G145;59;CL06;20;0,052;0,077220077;2,6;
Saint-Disdille;259;100;2;4;22.10.2022;4;Morceau de textile de moins de 5 cm;G145;59;CL06;2;0,0052;0,007722008;2,6;
Saint-Disdille;75;30;1;4;23.04.2022;2;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,013333333;108;
Saint-Disdille;75;30;1;4;10.09.2022;3;Morceau de textile entre 5 et 30cm;G145;59;CL06;2;0,216;0,026666667;108;
Saint-Disdille;259;100;2;4;10.09.2022;3;Morceau de textile entre 5 et 30cm;G145;59;CL06;6;0,648;0,023166023;108;
Saint-Disdille;259;100;2;4;23.04.2022;2;Cable/fil électrique;G194;;;3;0,006;0,011583012;2;2
Saint-Disdille;259;100;2;4;10.09.2022;3;Cable/fil électrique;G194;;;4;0,008;0,015444015;2;2
Saint-Disdille;259;100;2;4;22.10.2022;4;Cable/fil électrique;G194;;;3;0,006;0,011583012;2;
Saint-Disdille;75;30;1;4;23.04.2022;2;Sachet plastique;G2;;PL07;1;0,0002;0,013333333;0,2;
Saint-Disdille;259;100;2;4;29.01.2022;1;Bouchon/capuchon PET;G21;15;PL01;37;0,06475;0,142857143;1,75;1,75
Saint-Disdille;75;30;1;4;23.04.2022;2;Bouchon/capuchon PET;G21;15;PL01;7;0,01225;0,093333333;1,75;1,75
Saint-Disdille;259;100;2;4;23.04.2022;2;Bouchon/capuchon PET;G21;15;PL01;17;0,02975;0,065637066;1,75;1,75
Saint-Disdille;259;100;2;4;10.09.2022;3;Bouchon/capuchon PET;G21;15;PL01;2;0,0035;0,007722008;1,75;1,75
Saint-Disdille;75;30;1;4;10.09.2022;3;Bouchon/capuchon PET;G21;15;PL01;10;0,0175;0,133333333;1,75;1,75
Saint-Disdille;259;100;2;4;22.10.2022;4;Bouchon/capuchon PET;G21;15;PL01;1;0,00175;0,003861004;1,75;
Saint-Disdille;75;30;1;4;29.01.2022;1;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;1;0,004;0,013333333;4;
Saint-Disdille;259;100;2;4;10.09.2022;3;Pansement/Sparadrap/Bande;G211;105;OT05;2;0,0004;0,007722008;0,2;0,2
Saint-Disdille;75;30;1;4;23.04.2022;2;Couvercle en plastique non-identifié;G23;15;PL01;3;0,021;0,04;7;
Saint-Disdille;259;100;2;4;10.09.2022;3;Couvercle en plastique non-identifié;G23;15;PL01;7;0,049;0,027027027;7;
Saint-Disdille;75;30;1;4;22.10.2022;4;Couvercle en plastique non-identifié;G23;15;PL01;3;0,021;0,04;7;
Saint-Disdille;259;100;2;4;22.10.2022;4;Couvercle en plastique non-identifié;G23;15;PL01;9;0,063;0,034749035;7;
Saint-Disdille;75;30;1;4;29.01.2022;1;Anneau plastique bouteille;G24;15;PL01;1;0,0001;0,013333333;0,1;
Saint-Disdille;259;100;2;4;29.01.2022;1;Anneau plastique bouteille;G24;15;PL01;10;0,001;0,038610039;0,1;
Saint-Disdille;259;100;2;4;23.04.2022;2;Anneau plastique bouteille;G24;15;PL01;10;0,001;0,038610039;0,1;
Saint-Disdille;75;30;1;4;10.09.2022;3;Anneau plastique bouteille;G24;15;PL01;1;0,0001;0,013333333;0,1;
Saint-Disdille;259;100;2;4;10.09.2022;3;Anneau plastique bouteille;G24;15;PL01;5;0,0005;0,019305019;0,1;
Saint-Disdille;75;30;1;4;22.10.2022;4;Anneau plastique bouteille;G24;15;PL01;2;0,0002;0,026666667;0,1;
Saint-Disdille;259;100;2;4;22.10.2022;4;Anneau plastique bouteille;G24;15;PL01;6;0,0006;0,023166023;0,1;
Saint-Disdille;259;100;2;4;29.01.2022;1;Mégot de cigarette;G27;64;PL11;25;0,0055;0,096525097;0,22;
Saint-Disdille;75;30;1;4;23.04.2022;2;Mégot de cigarette;G27;64;PL11;2;0,00044;0,026666667;0,22;
Saint-Disdille;259;100;2;4;23.04.2022;2;Mégot de cigarette;G27;64;PL11;42;0,00924;0,162162162;0,22;
Saint-Disdille;259;100;2;4;10.09.2022;3;Mégot de cigarette;G27;64;PL11;80;0,0176;0,308880309;0,22;
Saint-Disdille;259;100;2;4;22.10.2022;4;Mégot de cigarette;G27;64;PL11;18;0,00396;0,069498069;0,22;
Saint-Disdille;75;30;1;4;10.09.2022;3;Lunettes;G29;18;;1;0,023;0,013333333;23;
Saint-Disdille;75;30;1;4;29.01.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;22;0,0128;0,293333333;0,581818182;
Saint-Disdille;259;100;2;4;29.01.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;46;0,0268;0,177606178;0,582608696;
Saint-Disdille;75;30;1;4;23.04.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;13;0,0076;0,173333333;0,584615385;
Saint-Disdille;259;100;2;4;23.04.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;47;0,0274;0,181467181;0,582978723;
Saint-Disdille;75;30;1;4;10.09.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;17;0,0099;0,226666667;0,582352941;
Saint-Disdille;259;100;2;4;10.09.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;47;0,0274;0,181467181;0,582978723;
Saint-Disdille;75;30;1;4;22.10.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;15;0,0087;0,2;0,58;
Saint-Disdille;259;100;2;4;22.10.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;32;0,0187;0,123552124;0,584375;
Saint-Disdille;75;30;1;4;29.01.2022;1;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,026666667;0,18;0,18
Saint-Disdille;259;100;2;4;29.01.2022;1;Bâtonnet de sucette en plastique;G31;19;;6;0,00108;0,023166023;0,18;0,18
Saint-Disdille;75;30;1;4;23.04.2022;2;Bâtonnet de sucette en plastique;G31;19;;1;0,00018;0,013333333;0,18;0,18
Saint-Disdille;259;100;2;4;23.04.2022;2;Bâtonnet de sucette en plastique;G31;19;;9;0,00162;0,034749035;0,18;0,18
Saint-Disdille;75;30;1;4;10.09.2022;3;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,026666667;0,18;0,18
Saint-Disdille;259;100;2;4;10.09.2022;3;Bâtonnet de sucette en plastique;G31;19;;2;0,00036;0,007722008;0,18;0,18
Saint-Disdille;75;30;1;4;22.10.2022;4;Bâtonnet de sucette en plastique;G31;19;;3;0,00054;0,04;0,18;
Saint-Disdille;259;100;2;4;22.10.2022;4;Bâtonnet de sucette en plastique;G31;19;;4;0,00072;0,015444015;0,18;
Saint-Disdille;259;100;2;4;23.04.2022;2;Jouet en plastique;G32;20;PL08;3;0,3;0,011583012;100;
Saint-Disdille;259;100;2;4;10.09.2022;3;Jouet en plastique;G32;20;PL08;4;0,4;0,015444015;100;
Saint-Disdille;75;30;1;4;22.10.2022;4;Jouet en plastique;G32;20;PL08;1;0,1;0,013333333;100;
Saint-Disdille;259;100;2;4;29.01.2022;1;Gobelet plastique jetable;G33;21;PL06;3;0,0075;0,011583012;2,5;
Saint-Disdille;75;30;1;4;23.04.2022;2;Gobelet plastique jetable;G33;21;PL06;1;0,0025;0,013333333;2,5;2,5
Saint-Disdille;259;100;2;4;23.04.2022;2;Gobelet plastique jetable;G33;21;PL06;3;0,0075;0,011583012;2,5;
Saint-Disdille;259;100;2;4;29.01.2022;1;Paille pour boisson;G35;22;PL04;14;0,014;0,054054054;1;
Saint-Disdille;259;100;2;4;23.04.2022;2;Paille pour boisson;G35;22;PL04;2;0,002;0,007722008;1;
Saint-Disdille;259;100;2;4;10.09.2022;3;Paille pour boisson;G35;22;PL04;10;0,01;0,038610039;1;
Saint-Disdille;259;100;2;4;22.10.2022;4;Paille pour boisson;G35;22;PL04;3;0,003;0,011583012;1;
Saint-Disdille;259;100;2;4;22.10.2022;4;Corde de moins de 30 cm;G49;31;PL19;1;0,15;0,003861004;150;
Saint-Disdille;259;100;2;4;29.01.2022;1;Ficelle de moins de 1cm de diamètre;G50;32;PL19;2;0,008;0,007722008;4;4
Saint-Disdille;259;100;2;4;23.04.2022;2;Ficelle de moins de 1cm de diamètre;G50;32;PL19;3;0,012;0,011583012;4;4
Saint-Disdille;259;100;2;4;10.09.2022;3;Morceau de filet de pêche de plus de 50 cm;G54;116;PL20;1;0,1;0,003861004;100;
Saint-Disdille;75;30;1;4;29.01.2022;1;Bande de cerclage en plastique;G66;39;PL21;1;0,006;0,013333333;6;
Saint-Disdille;259;100;2;4;29.01.2022;1;Bande de cerclage en plastique;G66;39;PL21;6;0,036;0,023166023;6;
Saint-Disdille;259;100;2;4;23.04.2022;2;Bande de cerclage en plastique;G66;39;PL21;2;0,012;0,007722008;6;
Saint-Disdille;259;100;2;4;10.09.2022;3;Bande de cerclage en plastique;G66;39;PL21;2;0,012;0,007722008;6;
Saint-Disdille;75;30;1;4;22.10.2022;4;Bande de cerclage en plastique;G66;39;PL21;1;0,006;0,013333333;6;
Saint-Disdille;259;100;2;4;22.10.2022;4;Bande de cerclage en plastique;G66;39;PL21;2;0,012;0,007722008;6;
Saint-Disdille;75;30;1;4;29.01.2022;1;Emballage industriel;G67;40;PL16;16;1,6;0,213333333;100;
Saint-Disdille;75;30;1;4;23.04.2022;2;Emballage industriel;G67;40;PL16;12;1,2;0,16;100;
Saint-Disdille;75;30;1;4;10.09.2022;3;Emballage industriel;G67;40;PL16;12;1,2;0,16;100;
Saint-Disdille;259;100;2;4;10.09.2022;3;Emballage industriel;G67;40;PL16;35;3,5;0,135135135;100;
Saint-Disdille;75;30;1;4;22.10.2022;4;Emballage industriel;G67;40;PL16;8;0,8;0,106666667;100;
Saint-Disdille;259;100;2;4;22.10.2022;4;Emballage industriel;G67;40;PL16;47;4,7;0,181467181;100;
Saint-Disdille;75;30;1;4;22.10.2022;4;Bouteille de PET 0.33l;G7;4;PL02;1;0,023;0,013333333;23;
Saint-Disdille;259;100;2;4;29.01.2022;1;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;17;0,0527;0,065637066;3,1;3,1
Saint-Disdille;75;30;1;4;23.04.2022;2;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;1;0,0031;0,013333333;3,1;3,1
Saint-Disdille;259;100;2;4;23.04.2022;2;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;3;0,0093;0,011583012;3,1;3,1
Saint-Disdille;259;100;2;4;10.09.2022;3;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;4;0,0124;0,015444015;3,1;3,1
Saint-Disdille;259;100;2;4;22.10.2022;4;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;2;0,0062;0,007722008;3,1;
Saint-Disdille;75;30;1;4;29.01.2022;1;Mousse de rembourage;G74;;;2;0,0016;0,026666667;0,8;0,8
Saint-Disdille;75;30;1;4;23.04.2022;2;Mousse de rembourage;G74;;;1;0,0008;0,013333333;0,8;0,8
Saint-Disdille;259;100;2;4;10.09.2022;3;Mousse de rembourage;G74;;;13;0,0104;0,05019305;0,8;0,8
Saint-Disdille;75;30;1;4;22.10.2022;4;Mousse de rembourage;G74;;;2;0,0016;0,026666667;0,8;
Saint-Disdille;259;100;2;4;22.10.2022;4;Mousse de rembourage;G74;;;11;0,0088;0,042471042;0,8;
Saint-Disdille;75;30;1;4;29.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;3;0,0009;0,04;0,3;0,3
Saint-Disdille;259;100;2;4;29.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;80;0,024;0,308880309;0,3;0,3
Saint-Disdille;75;30;1;4;23.04.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;1;0,0003;0,013333333;0,3;0,3
Saint-Disdille;259;100;2;4;23.04.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;116;0,0348;0,447876448;0,3;0,3
Saint-Disdille;75;30;1;4;10.09.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;9;0,0027;0,12;0,3;0,3
Saint-Disdille;259;100;2;4;10.09.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;123;0,0369;0,474903475;0,3;0,3
Saint-Disdille;75;30;1;4;22.10.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;7;0,0021;0,093333333;0,3;
Saint-Disdille;259;100;2;4;22.10.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;91;0,0273;0,351351351;0,3;
Saint-Disdille;75;30;1;4;29.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;13;0,039;0,173333333;3;3
Saint-Disdille;259;100;2;4;29.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;68;0,204;0,262548263;3;3
Saint-Disdille;75;30;1;4;23.04.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;14;0,042;0,186666667;3;3
Saint-Disdille;259;100;2;4;23.04.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;92;0,276;0,355212355;3;3
Saint-Disdille;75;30;1;4;10.09.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;10;0,03;0,133333333;3;3
Saint-Disdille;259;100;2;4;10.09.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;82;0,246;0,316602317;3;3
Saint-Disdille;75;30;1;4;22.10.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;25;0,075;0,333333333;3;
Saint-Disdille;259;100;2;4;22.10.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;40;0,12;0,154440154;3;
Saint-Disdille;75;30;1;4;29.01.2022;1;Tuyau plastique/PVC de moins de 30 cm;G79;;;1;0,1;0,013333333;100;
Saint-Disdille;259;100;2;4;29.01.2022;1;Tuyau plastique/PVC de moins de 30 cm;G79;;;2;0,2;0,007722008;100;
Saint-Disdille;75;30;1;4;23.04.2022;2;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;5;0,004;0,066666667;0,8;0,8
Saint-Disdille;259;100;2;4;10.09.2022;3;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;15;0,012;0,057915058;0,8;0,8
Saint-Disdille;259;100;2;4;22.10.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;9;0,0072;0,034749035;0,8;
Saint-Disdille;75;30;1;4;29.01.2022;1;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;4;0,016;0,053333333;4;4
Saint-Disdille;259;100;2;4;29.01.2022;1;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;9;0,036;0,034749035;4;4
Saint-Disdille;75;30;1;4;23.04.2022;2;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,013333333;4;4
Saint-Disdille;259;100;2;4;23.04.2022;2;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;8;0,032;0,030888031;4;4
Saint-Disdille;75;30;1;4;10.09.2022;3;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;2;0,008;0,026666667;4;4
Saint-Disdille;259;100;2;4;10.09.2022;3;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;18;0,072;0,069498069;4;4
Saint-Disdille;259;100;2;4;22.10.2022;4;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;6;0,024;0,023166023;4;
Saint-Disdille;75;30;1;4;29.01.2022;1;Déchet de construction/chantier en plastique;G89;;;1;0,5;0,013333333;500;
Saint-Disdille;259;100;2;4;22.10.2022;4;Déchet de construction/chantier en plastique;G89;;;3;1,5;0,011583012;500;
Saint-Disdille;75;30;1;4;29.01.2022;1;Serflex/Colson/Attache de chantier;G89;;;1;0,001;0,013333333;1;1
Saint-Disdille;75;30;1;4;10.09.2022;3;Serflex/Colson/Attache de chantier;G89;;;1;0,001;0,013333333;1;1
Saint-Disdille;259;100;2;4;10.09.2022;3;Serflex/Colson/Attache de chantier;G89;;;3;0,003;0,011583012;1;1
Saint-Disdille;259;100;2;4;22.10.2022;4;Serflex/Colson/Attache de chantier;G89;;;6;0,006;0,023166023;1;
Saint-Disdille;259;100;2;4;10.09.2022;3;Pot de fleur en plastique;G90;;;1;0,05;0,003861004;50;
Saint-Disdille;75;30;1;4;10.09.2022;3;Masque chirurgical/protection/hygiène;G901;105;OT05;1;0,006;0,013333333;6;
Saint-Disdille;259;100;2;4;29.01.2022;1;Élastique pour les cheveux;G905;;RB06;6;0,006;0,023166023;1;
Saint-Disdille;75;30;1;4;23.04.2022;2;Élastique pour les cheveux;G905;;RB06;3;0,003;0,04;1;
Saint-Disdille;75;30;1;4;10.09.2022;3;Élastique pour les cheveux;G905;;RB06;1;0,001;0,013333333;1;
Saint-Disdille;259;100;2;4;10.09.2022;3;Élastique pour les cheveux;G905;;RB06;4;0,004;0,015444015;1;
Saint-Disdille;75;30;1;4;29.01.2022;1;Etiquette/Code barre;G922;;;1;0,0025;0,013333333;2,5;
Saint-Disdille;259;100;2;4;10.09.2022;3;Etiquette/Code barre;G922;;;2;0,005;0,007722008;2,5;
Saint-Disdille;259;100;2;4;22.10.2022;4;Etiquette/Code barre;G922;;;1;0,0025;0,003861004;2,5;
Saint-Disdille;259;100;2;4;29.01.2022;1;Chewing-gum;G926;53;RB08;1;0,002;0,003861004;2;
Saint-Disdille;75;30;1;4;23.04.2022;2;Chewing-gum;G926;53;RB08;1;0,002;0,013333333;2;
Saint-Disdille;259;100;2;4;23.04.2022;2;Chewing-gum;G926;53;RB08;1;0,002;0,003861004;2;
Saint-Disdille;259;100;2;4;10.09.2022;3;Chewing-gum;G926;53;RB08;1;0,002;0,003861004;2;
Saint-Disdille;75;30;1;4;10.09.2022;3;Grille en plastique STEP;G932;;;1;0,00107;0,013333333;1,07;1,07
Saint-Disdille;259;100;2;4;10.09.2022;3;Grille en plastique STEP;G932;;;5;0,00535;0,019305019;1,07;1,07
Saint-Disdille;259;100;2;4;22.10.2022;4;Grille en plastique STEP;G932;;;2;0,00214;0,007722008;1,07;
Saint-Disdille;75;30;1;4;29.01.2022;1;Coton-tige;G95;98;OT02;5;0,0009;0,066666667;0,18;0,18
Saint-Disdille;259;100;2;4;29.01.2022;1;Coton-tige;G95;98;OT02;20;0,0036;0,077220077;0,18;0,18
Saint-Disdille;75;30;1;4;23.04.2022;2;Coton-tige;G95;98;OT02;3;0,00054;0,04;0,18;0,18
Saint-Disdille;259;100;2;4;23.04.2022;2;Coton-tige;G95;98;OT02;20;0,0036;0,077220077;0,18;0,18
Saint-Disdille;75;30;1;4;10.09.2022;3;Coton-tige;G95;98;OT02;1;0,00018;0,013333333;0,18;0,18
Saint-Disdille;259;100;2;4;10.09.2022;3;Coton-tige;G95;98;OT02;22;0,00396;0,084942085;0,18;0,18
Saint-Disdille;75;30;1;4;22.10.2022;4;Coton-tige;G95;98;OT02;2;0,00036;0,026666667;0,18;
Saint-Disdille;259;100;2;4;22.10.2022;4;Coton-tige;G95;98;OT02;8;0,00144;0,030888031;0,18;
Saint-Disdille;75;30;1;4;23.04.2022;2;Serviette/lingette hygiènique;G97;101;OT02;2;0,002;0,026666667;1;
Saint-Disdille;259;100;2;4;10.09.2022;3;Seringue en plastique;G99;105;OT05;1;0,005;0,003861004;5;5
Savonnière;325;160;2;2;16.01.2022;1;Barquette/récipient en plastique, Take away, restauration rapide;G10;6;PL06;1;0,038;0,003076923;38;
Savonnière;82;40;1;4;16.01.2022;1;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;1;0,000021;0,012195122;0,021;
Savonnière;325;160;2;2;16.01.2022;1;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;2;0,000042;0,006153846;0,021;0,021
Savonnière;325;160;2;2;16.01.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;15;0,000315;0,046153846;0,021;
Savonnière;325;160;2;2;06.11.2022;4;Filaments de plastique de moins de 5 mm;G113;;;1;0,00002;0,003076923;0,02;
Savonnière;325;160;2;2;01.05.2022;2;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;1;1,88679E-06;0,003076923;0,001886792;
Savonnière;325;160;2;2;16.01.2022;1;Ballon de baudruche;G125;49;RB01;1;0,0008;0,003076923;0,8;0,8
Savonnière;325;160;2;2;06.08.2022;3;Ballon de baudruche;G125;49;RB01;6;0,0048;0,018461538;0,8;0,8
Savonnière;82;40;1;4;06.11.2022;4;Ballon de baudruche;G125;49;RB01;1;0,0008;0,012195122;0,8;0,8
Savonnière;325;160;2;2;06.11.2022;4;Ballon de baudruche;G125;49;RB01;2;0,0016;0,006153846;0,8;0,8
Savonnière;325;160;2;2;06.08.2022;3;Bande élastique;G131;;;8;0,00224;0,024615385;0,28;0,28
Savonnière;325;160;2;2;16.01.2022;1;Ligne de pêche;G132;;;1;0,0002;0,003076923;0,2;
Savonnière;325;160;2;2;16.01.2022;1;Morceau de textile de moins de 5 cm;G145;59;CL06;4;0,0104;0,012307692;2,6;
Savonnière;325;160;2;2;16.01.2022;1;Morceau de textile entre 5 et 30cm;G145;59;CL06;2;0,216;0,006153846;108;
Savonnière;325;160;2;2;06.11.2022;4;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,003076923;108;
Savonnière;82;40;1;4;06.11.2022;4;Morceau de textile entre 5 et 30cm;G145;59;CL06;2;0,216;0,024390244;108;
Savonnière;325;160;2;2;06.08.2022;3;Cable/fil électrique;G194;;;1;0,002;0,003076923;2;2
Savonnière;82;40;1;4;16.01.2022;1;Bouchon/capuchon PET;G21;15;PL01;3;0,00525;0,036585366;1,75;1,75
Savonnière;325;160;2;2;16.01.2022;1;Bouchon/capuchon PET;G21;15;PL01;3;0,00525;0,009230769;1,75;1,75
Savonnière;82;40;1;4;01.05.2022;2;Bouchon/capuchon PET;G21;15;PL01;2;0,0035;0,024390244;1,75;1,75
Savonnière;325;160;2;2;01.05.2022;2;Bouchon/capuchon PET;G21;15;PL01;8;0,014;0,024615385;1,75;1,75
Savonnière;325;160;2;2;06.08.2022;3;Bouchon/capuchon PET;G21;15;PL01;1;0,00175;0,003076923;1,75;1,75
Savonnière;325;160;2;2;06.11.2022;4;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;5;0,02;0,015384615;4;
Savonnière;325;160;2;2;16.01.2022;1;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,003076923;0,2;0,2
Savonnière;325;160;2;2;06.08.2022;3;Pansement/Sparadrap/Bande;G211;105;OT05;10;0,002;0,030769231;0,2;0,2
Savonnière;82;40;1;4;06.11.2022;4;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,012195122;0,2;0,2
Savonnière;82;40;1;4;06.08.2022;3;Bouchons en plastiques agglomérés de bouteille de vin;G23;15;PL01;1;0,001;0,012195122;1;
Savonnière;82;40;1;4;16.01.2022;1;Couvercle en plastique non-identifié;G23;15;PL01;1;0,007;0,012195122;7;
Savonnière;325;160;2;2;16.01.2022;1;Anneau plastique bouteille;G24;15;PL01;4;0,0004;0,012307692;0,1;
