location,date,area,length,project,doy,quantity,code,loc_date,pcs/m,pcs/m²,slug,Project,city
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G922,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G931,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G97,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G10,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G2,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G25,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G89,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G135,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G29,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G32,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G99,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G53,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G134,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G34,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G137,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G73,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G926,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G126,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G128,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G194,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G216,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G26,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G101,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G100,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G12,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G18,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G67,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G90,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G937,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G133,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G28,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G39,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G4,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G54,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G138,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G51,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G129,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G136,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G41,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G139,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-02-13,339.0,66.0,plastock,44,0,G61,"('grangettes', '2022-02-13')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G113,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G114,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G131,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G148,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G49,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G66,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G70,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G914,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G922,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G931,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G10,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G103,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G106,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G2,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G25,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G135,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G29,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G99,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G132,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G53,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G134,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G137,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G73,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G926,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G128,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G194,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G216,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G901,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G101,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G12,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G144,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G18,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G67,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G90,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G133,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G28,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G39,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G54,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G138,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G51,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G7,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G129,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G136,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G41,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G139,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
grangettes,2022-07-18,339.0,66.0,plastock,199,0,G61,"('grangettes', '2022-07-18')",0.0,0.0,grangettes,Testing,Grangettes
hermance,2022-11-06,265.0,64.0,plastock,310,0,G113,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G114,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G131,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G148,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G211,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G27,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G30,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G31,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G35,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G49,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G66,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G70,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G905,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G914,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G922,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G931,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G932,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G95,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G97,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G10,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G103,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G106,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G117,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G25,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G74,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G89,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G112,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G125,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G135,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G145,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G29,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G32,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G50,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G99,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G132,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G53,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G134,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G34,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G137,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G904,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G73,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G926,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G126,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G128,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G194,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G216,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G26,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G901,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G101,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G100,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G12,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G144,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G18,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G33,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G67,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G90,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G937,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G133,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G28,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G39,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G4,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G54,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G138,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G51,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G7,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G129,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G136,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G41,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G139,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,G61,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,Gfoam,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-11-06,265.0,64.0,plastock,310,0,Gcaps,"('hermance', '2022-11-06')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G113,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G114,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G131,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G148,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G211,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G30,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G31,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G35,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G49,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G66,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G70,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G905,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G914,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G931,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G932,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G95,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G97,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G10,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G103,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G106,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G117,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G25,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G74,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G89,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G112,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G125,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G135,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G145,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G29,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G32,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G99,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G132,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G53,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G134,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G34,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G137,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G904,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G73,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G926,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G126,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G128,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G26,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G901,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G101,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G100,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G12,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
hermance,2022-01-10,370.0,64.0,plastock,10,0,G144,"('hermance', '2022-01-10')",0.0,0.0,hermance,Testing,Hermance
