loc_date,slug,city,water_name_slug,date,doy,Project,code,pcs/m,quantity
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G213,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G214,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G22,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G25,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G26,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G27,9.83,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G28,0.06,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G29,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G3,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G30,6.67,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G31,0.44,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G32,2.22,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G33,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G34,0.22,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G35,0.06,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G36,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G37,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G38,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G39,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G4,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G40,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G41,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G43,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G48,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G49,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G5,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G50,0.17,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G51,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G52,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G53,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G55,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G56,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G59,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G6,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G60,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G61,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G62,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G63,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G64,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G65,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G66,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G67,2.56,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G68,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G7,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G70,0.22,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G71,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G73,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G74,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G8,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G84,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G87,0.89,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G88,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G89,2.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G9,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G90,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G91,0.67,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G92,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G93,0.5,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G94,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G95,3.56,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G96,0.56,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G97,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G98,4.83,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G99,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,G999,0.0,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,Gcaps,4.34,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,Gfoam,2.17,0
"('tiger-duck-beach', '2018-10-16')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2018-10-16,289,Training,Gfrags,29.06,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G1,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G10,0.07,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G100,0.07,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G101,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G102,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G103,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G104,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G105,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G106,0.86,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G107,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G108,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G109,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G11,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G111,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G112,0.68,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G113,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G114,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G115,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G116,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G117,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G118,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G119,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G12,0.04,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G122,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G123,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G124,0.44,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G125,0.07,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G126,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G128,0.04,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G129,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G13,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G131,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G132,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G133,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G134,0.04,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G135,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G136,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G137,0.11,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G138,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G139,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G14,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G140,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G141,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G142,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G143,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G144,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G145,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G146,0.14,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G147,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G148,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G149,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G150,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G151,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G152,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G153,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G154,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G155,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G156,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G157,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G158,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G159,0.04,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G160,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G161,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G162,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G165,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G166,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G167,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G168,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G17,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G170,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G171,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G172,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G173,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G174,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G175,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G176,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G177,0.25,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G178,0.07,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G179,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G180,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G181,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G182,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G183,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G185,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G186,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G188,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G19,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G190,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G191,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G193,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G194,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G195,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G196,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G197,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G198,0.04,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G199,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G2,0.07,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G20,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G200,0.04,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G201,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G202,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G203,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G204,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G205,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G207,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G208,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G210,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G211,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G213,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G214,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G22,0.04,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G25,0.14,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G26,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G27,0.86,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G28,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G29,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G3,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G30,0.61,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G31,0.21,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G32,0.04,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G33,0.11,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G34,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G35,0.11,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G36,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G37,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G38,0.11,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G39,0.0,0
"('tiger-duck-beach', '2020-07-14')",tiger-duck-beach,Saint-Sulpice (VD),lac-leman,2020-07-14,196,Training,G4,0.0,0
