échantillon,slug,date,code,pcs_m,fréquentation,situation,distance,substrat
"('lutry', '19.05.2022')",lutry,2022-05-19,Gfoams,0.16666666666666666,3,2,2,2
"('lutry', '19.05.2022')",lutry,2022-05-19,Gfrags,1.7575757575757576,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G10,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G100,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G101,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G102,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G103,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G106,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G112,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G113,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G114,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G117,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G12,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G125,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G126,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G127,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G128,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G129,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G131,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G132,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G133,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G135,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G136,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G137,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G139,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G144,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G145,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G148,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G155,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G159,0.015151515151515152,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G165,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G18,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G194,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G2,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G211,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G25,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G26,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G27,0.3181818181818182,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G28,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G29,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G30,0.10606060606060606,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G31,0.16666666666666666,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G32,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G33,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G34,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G35,0.015151515151515152,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G39,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G4,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G48,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G50,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G53,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G54,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G66,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G67,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G7,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G70,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G73,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G74,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G89,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G90,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G901,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G905,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G914,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G922,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G926,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G929,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G931,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G932,0.015151515151515152,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G937,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G95,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G97,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,G99,0.0,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,Gcaps,0.045454545454545456,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,Gfoams,0.06060606060606061,3,2,2,2
"('lutry', '29.01.2022')",lutry,2022-01-29,Gfrags,1.2121212121212122,3,2,2,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G10,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G100,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G101,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G102,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G103,0.04,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G106,0.08,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G112,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G113,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G114,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G117,0.2,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G12,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G125,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G126,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G127,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G128,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G129,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G131,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G132,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G133,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G135,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G136,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G137,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G139,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G144,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G145,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G148,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G155,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G159,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G165,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G18,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G194,0.04,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G2,0.08,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G211,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G25,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G26,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G27,0.12,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G28,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G29,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G30,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G31,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G32,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G33,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G34,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G35,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G39,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G4,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G48,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G50,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G53,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G54,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G66,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G67,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G7,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G70,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G73,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G74,0.04,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G89,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G90,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G901,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G905,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G914,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G922,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G926,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G929,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G931,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G932,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G937,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G95,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G97,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,G99,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,Gcaps,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,Gfoams,0.0,1,2,3,2
"('meillerie', '02.05.2022')",meillerie,2022-05-02,Gfrags,0.2,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G10,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G100,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G101,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G102,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G103,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G106,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G112,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G113,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G114,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G117,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G12,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G125,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G126,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G127,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G128,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G129,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G131,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G132,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G133,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G135,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G136,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G137,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G139,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G144,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G145,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G148,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G155,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G159,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G165,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G18,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G194,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G2,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G211,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G25,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G26,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G27,0.04,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G28,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G29,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G30,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G31,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G32,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G33,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G34,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G35,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G39,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G4,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G48,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G50,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G53,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G54,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G66,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G67,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G7,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G70,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G73,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G74,0.04,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G89,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G90,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G901,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G905,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G914,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G922,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G926,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G929,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G931,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G932,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G937,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G95,0.04,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G97,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,G99,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,Gcaps,0.0,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,Gfoams,0.04,1,2,3,2
"('meillerie', '08.11.2022')",meillerie,2022-11-08,Gfrags,0.24,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G10,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G100,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G101,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G102,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G103,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G106,0.12,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G112,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G113,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G114,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G117,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G12,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G125,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G126,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G127,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G128,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G129,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G131,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G132,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G133,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G135,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G136,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G137,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G139,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G144,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G145,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G148,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G155,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G159,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G165,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G18,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G194,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G2,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G211,0.04,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G25,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G26,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G27,0.44,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G28,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G29,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G30,0.24,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G31,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G32,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G33,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G34,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G35,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G39,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G4,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G48,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G50,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G53,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G54,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G66,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G67,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G7,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G70,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G73,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G74,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G89,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G90,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G901,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G905,0.04,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G914,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G922,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G926,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G929,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G931,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G932,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G937,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G95,0.08,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G97,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,G99,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,Gcaps,0.0,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,Gfoams,0.36,1,2,3,2
"('meillerie', '18.07.2022')",meillerie,2022-07-18,Gfrags,0.04,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G10,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G100,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G101,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G102,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G103,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G106,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G112,0.04,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G113,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G114,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G117,0.12,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G12,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G125,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G126,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G127,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G128,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G129,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G131,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G132,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G133,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G135,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G136,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G137,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G139,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G144,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G145,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G148,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G155,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G159,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G165,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G18,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G194,0.0,1,2,3,2
"('meillerie', '24.01.2022')",meillerie,2022-01-24,G2,0.0,1,2,3,2
